"","age","sex","age_cat","race","juv_fel_count","decile_score","juv_misd_count","juv_other_count","priors_count","c_charge_desc","is_recid","score_text"
"288",39,"Female","25 - 45","Caucasian",0,4,0,0,1,"Possession of Morphine",0,"Low"
"289",39,"Female","25 - 45","Caucasian",0,4,0,0,1,"Possession of Morphine",0,"Low"
"290",59,"Male","Greater than 45","African-American",0,9,0,0,14,"arrest case no charge",1,"High"
"291",35,"Male","25 - 45","Caucasian",0,6,0,0,7,"Felony Driving While Lic Suspd",0,"Medium"
"292",35,"Male","25 - 45","Caucasian",0,6,0,0,7,"Felony Driving While Lic Suspd",0,"Medium"
"293",24,"Female","Less than 25","Other",0,3,0,0,0,"Aggrav Battery w/Deadly Weapon",0,"Low"
"294",43,"Male","25 - 45","Caucasian",0,1,0,0,1,"Possession of Cocaine",0,"Low"
"295",21,"Male","Less than 25","African-American",1,9,0,1,2,"Tampering With Physical Evidence",0,"High"
"296",21,"Male","Less than 25","African-American",1,9,0,1,2,"Tampering With Physical Evidence",0,"High"
"297",21,"Male","Less than 25","African-American",1,9,0,1,2,"Tampering With Physical Evidence",0,"High"
"298",21,"Male","Less than 25","African-American",1,9,0,1,2,"Tampering With Physical Evidence",0,"High"
"299",21,"Male","Less than 25","African-American",1,9,0,1,2,"Tampering With Physical Evidence",0,"High"
"300",21,"Male","Less than 25","African-American",1,9,0,1,2,"Tampering With Physical Evidence",0,"High"
"301",21,"Female","Less than 25","African-American",0,4,0,0,0,"Battery",0,"Low"
"302",21,"Male","Less than 25","African-American",0,9,0,0,3,"Grand Theft in the 3rd Degree",1,"High"
"303",21,"Male","Less than 25","African-American",0,9,0,0,3,"Grand Theft in the 3rd Degree",1,"High"
"304",21,"Male","Less than 25","African-American",0,9,0,0,3,"Grand Theft in the 3rd Degree",1,"High"
"305",21,"Male","Less than 25","African-American",0,9,0,0,3,"Grand Theft in the 3rd Degree",1,"High"
"306",21,"Male","Less than 25","African-American",0,9,0,0,3,"Grand Theft in the 3rd Degree",1,"High"
"307",27,"Male","25 - 45","African-American",0,7,0,0,0,"Driving While License Revoked",0,"Medium"
"308",20,"Male","Less than 25","African-American",0,8,0,0,0,"arrest case no charge",0,"High"
"309",20,"Male","Less than 25","African-American",0,8,0,0,0,"arrest case no charge",0,"High"
"310",20,"Male","Less than 25","African-American",0,8,0,0,0,"arrest case no charge",0,"High"
"311",20,"Male","Less than 25","African-American",0,8,0,0,0,"arrest case no charge",0,"High"
"312",20,"Male","Less than 25","African-American",0,8,0,0,0,"arrest case no charge",0,"High"
"313",20,"Male","Less than 25","African-American",0,8,0,0,0,"arrest case no charge",0,"High"
"314",38,"Male","25 - 45","Caucasian",0,4,0,0,5,"Possess Cannabis/20 Grams Or Less",1,"Low"
"315",38,"Male","25 - 45","Caucasian",0,4,0,0,5,"Possess Cannabis/20 Grams Or Less",1,"Low"
"316",27,"Male","25 - 45","African-American",0,9,0,0,3,"Robbery / No Weapon",0,"High"
"317",27,"Male","25 - 45","African-American",0,9,0,0,3,"Robbery / No Weapon",0,"High"
"318",34,"Male","25 - 45","Caucasian",0,5,0,0,0,"Aggravated Assault w/Firearm",0,"Medium"
"319",34,"Male","25 - 45","Caucasian",0,5,0,0,0,"Aggravated Assault w/Firearm",0,"Medium"
"320",30,"Male","25 - 45","African-American",0,3,0,0,3,"Possession of Cocaine",0,"Low"
"321",33,"Male","25 - 45","African-American",0,5,0,0,5,"Poss Contr Subst W/o Prescript",1,"Medium"
"322",37,"Male","25 - 45","African-American",0,2,0,0,3,"Poss3,4 Methylenedioxymethcath",0,"Low"
"323",37,"Male","25 - 45","African-American",0,2,0,0,3,"Poss3,4 Methylenedioxymethcath",0,"Low"
"324",42,"Male","25 - 45","Caucasian",0,2,0,0,1,"Aggrav Stalking After Injunctn",1,"Low"
"325",42,"Male","25 - 45","Caucasian",0,2,0,0,1,"Aggrav Stalking After Injunctn",1,"Low"
"326",42,"Male","25 - 45","Caucasian",0,2,0,0,1,"Aggrav Stalking After Injunctn",1,"Low"
"327",41,"Male","25 - 45","African-American",0,9,1,0,10,"Possession of Cocaine",1,"High"
"328",41,"Male","25 - 45","African-American",0,9,1,0,10,"Possession of Cocaine",1,"High"
"329",22,"Male","Less than 25","African-American",0,4,0,0,0,"Uttering a Forged Instrument",1,"Low"
"330",22,"Male","Less than 25","African-American",0,4,0,0,0,"Uttering a Forged Instrument",1,"Low"
"331",33,"Male","25 - 45","African-American",0,8,12,2,28,"Driving While License Revoked",1,"High"
"332",33,"Male","25 - 45","African-American",0,8,12,2,28,"Driving While License Revoked",1,"High"
"333",33,"Male","25 - 45","African-American",0,8,12,2,28,"Driving While License Revoked",1,"High"
"334",44,"Male","25 - 45","Caucasian",0,1,0,0,0,"Criminal Mischief Damage <$200",0,"Low"
"335",31,"Male","25 - 45","African-American",0,7,0,0,1,"Battery",0,"Medium"
"336",26,"Male","25 - 45","African-American",0,8,0,0,9,"Felony Driving While Lic Suspd",0,"High"
"337",26,"Male","25 - 45","African-American",0,8,0,0,9,"Felony Driving While Lic Suspd",0,"High"
"338",30,"Female","25 - 45","Other",0,2,0,0,1,"Crim Use of Personal ID Info",0,"Low"
"339",30,"Female","25 - 45","Other",0,2,0,0,1,"Crim Use of Personal ID Info",0,"Low"
"340",30,"Female","25 - 45","Other",0,2,0,0,1,"Crim Use of Personal ID Info",0,"Low"
"341",31,"Male","25 - 45","Caucasian",0,10,0,0,13,"arrest case no charge",1,"High"
"342",27,"Male","25 - 45","African-American",0,9,0,0,3,"Possession of Cocaine",1,"High"
"343",31,"Female","25 - 45","Caucasian",0,2,0,0,1,"Grand Theft (Motor Vehicle)",0,"Low"
"344",31,"Female","25 - 45","Caucasian",0,2,0,0,1,"Grand Theft (Motor Vehicle)",0,"Low"
"345",47,"Male","Greater than 45","Hispanic",0,1,0,0,2,"Grand Theft in the 3rd Degree",0,"Low"
"346",56,"Male","Greater than 45","African-American",0,9,0,0,8,"arrest case no charge",0,"High"
"347",56,"Male","Greater than 45","African-American",0,9,0,0,8,"arrest case no charge",0,"High"
"348",33,"Male","25 - 45","Asian",0,8,0,0,2,"Failure To Pay Taxi Cab Charge",0,"High"
"349",33,"Male","25 - 45","Asian",0,8,0,0,2,"Failure To Pay Taxi Cab Charge",0,"High"
"350",33,"Male","25 - 45","Asian",0,8,0,0,2,"Failure To Pay Taxi Cab Charge",0,"High"
"351",52,"Male","Greater than 45","Caucasian",0,9,0,0,3,"Battery",0,"High"
"352",33,"Male","25 - 45","African-American",0,10,0,0,19,"arrest case no charge",1,"High"
"353",33,"Male","25 - 45","African-American",0,10,0,0,19,"arrest case no charge",1,"High"
"354",61,"Male","Greater than 45","Caucasian",0,4,0,0,0,"Obstruct Officer W/Violence",0,"Low"
"355",64,"Female","Greater than 45","Caucasian",0,1,0,0,2,"Resist/Obstruct W/O Violence",0,"Low"
"356",22,"Male","Less than 25","Caucasian",0,6,0,0,4,"Possession Of Alprazolam",1,"Medium"
"357",22,"Male","Less than 25","Caucasian",0,6,0,0,4,"Possession Of Alprazolam",1,"Medium"
"358",42,"Male","25 - 45","Caucasian",0,3,0,0,6,"Possession Of Alprazolam",0,"Low"
"359",42,"Male","25 - 45","Caucasian",0,3,0,0,6,"Possession Of Alprazolam",0,"Low"
"360",42,"Male","25 - 45","Caucasian",0,3,0,0,6,"Possession Of Alprazolam",0,"Low"
"361",25,"Female","25 - 45","Caucasian",0,4,0,0,2,"arrest case no charge",0,"Low"
"362",25,"Female","25 - 45","Caucasian",0,4,0,0,2,"arrest case no charge",0,"Low"
"363",27,"Male","25 - 45","Caucasian",0,1,0,0,0,"Grand Theft in the 3rd Degree",0,"Low"
"364",30,"Male","25 - 45","Caucasian",0,2,0,0,1,"Agg Fleeing and Eluding",0,"Low"
"366",28,"Male","25 - 45","Caucasian",0,1,0,0,2,"arrest case no charge",0,"Low"
"367",37,"Female","25 - 45","Other",0,2,0,0,2,"Petit Theft",0,"Low"
"368",21,"Male","Less than 25","Caucasian",0,5,0,0,1,"Possession of Cannabis",0,"Medium"
"369",28,"Male","25 - 45","Caucasian",0,2,0,0,0,"Disorderly Intoxication",1,"Low"
"370",28,"Male","25 - 45","Caucasian",0,2,0,0,0,"Disorderly Intoxication",1,"Low"
"371",28,"Male","25 - 45","Caucasian",0,2,0,0,0,"Disorderly Intoxication",1,"Low"
"372",24,"Female","Less than 25","African-American",0,2,0,0,0,"Battery",0,"Low"
"373",37,"Male","25 - 45","African-American",0,8,0,0,13,"arrest case no charge",0,"High"
"374",37,"Male","25 - 45","African-American",0,8,0,0,13,"arrest case no charge",0,"High"
"375",22,"Male","Less than 25","African-American",0,9,0,0,0,"Burglary Unoccupied Dwelling",0,"High"
"376",22,"Male","Less than 25","African-American",0,9,0,0,0,"Burglary Unoccupied Dwelling",0,"High"
"377",29,"Female","25 - 45","Caucasian",0,4,1,0,10,"Grand Theft in the 3rd Degree",1,"Low"
"378",29,"Female","25 - 45","Caucasian",0,4,1,0,10,"Grand Theft in the 3rd Degree",1,"Low"
"379",29,"Female","25 - 45","Caucasian",0,4,1,0,10,"Grand Theft in the 3rd Degree",1,"Low"
"380",29,"Female","25 - 45","Caucasian",0,4,1,0,10,"Grand Theft in the 3rd Degree",1,"Low"
"381",25,"Female","25 - 45","Caucasian",0,3,0,0,0,"Uttering a Forged Instrument",0,"Low"
"382",25,"Female","25 - 45","Caucasian",0,3,0,0,0,"Uttering a Forged Instrument",0,"Low"
"383",44,"Male","25 - 45","Caucasian",0,2,0,0,2,"Battery",1,"Low"
"384",30,"Female","25 - 45","Hispanic",0,5,0,0,4,"Battery on Law Enforc Officer",1,"Medium"
"385",32,"Male","25 - 45","African-American",0,7,0,0,3,"Possession of Cocaine",1,"Medium"
"386",32,"Male","25 - 45","African-American",0,7,0,0,3,"Possession of Cocaine",1,"Medium"
"387",32,"Male","25 - 45","African-American",0,7,0,0,3,"Possession of Cocaine",1,"Medium"
"388",53,"Male","Greater than 45","Hispanic",0,4,0,0,1,"Resist Officer w/Violence",0,"Low"
"389",34,"Male","25 - 45","Other",0,2,0,0,1,"Battery",0,"Low"
"390",31,"Male","25 - 45","Caucasian",0,3,0,0,2,"Resist/Obstruct W/O Violence",1,"Low"
"391",27,"Male","25 - 45","African-American",0,10,0,0,5,"Possession of Cocaine",0,"High"
"392",27,"Male","25 - 45","African-American",0,10,0,0,5,"Possession of Cocaine",0,"High"
"393",31,"Male","25 - 45","African-American",0,2,0,0,1,"Lewdness Violation",1,"Low"
"394",59,"Male","Greater than 45","Caucasian",0,2,0,0,1,"Possession of Cocaine",1,"Low"
"395",59,"Male","Greater than 45","Caucasian",0,2,0,0,1,"Possession of Cocaine",1,"Low"
"396",59,"Male","Greater than 45","Caucasian",0,2,0,0,1,"Possession of Cocaine",1,"Low"
"397",28,"Male","25 - 45","African-American",0,10,0,0,15,"Poss of Firearm by Convic Felo",0,"High"
"398",45,"Female","Greater than 45","Caucasian",0,4,0,0,4,"arrest case no charge",0,"Low"
"399",23,"Male","Less than 25","Caucasian",0,3,0,0,0,"Driving Under The Influence",0,"Low"
"400",20,"Female","Less than 25","African-American",1,10,0,0,1,"arrest case no charge",0,"High"
"401",20,"Female","Less than 25","African-American",1,10,0,0,1,"arrest case no charge",0,"High"
"402",20,"Female","Less than 25","African-American",1,10,0,0,1,"arrest case no charge",0,"High"
"403",42,"Male","25 - 45","African-American",0,1,0,0,2,"arrest case no charge",0,"Low"
"404",43,"Female","25 - 45","Caucasian",0,1,0,0,0,"DUI Level 0.15 Or Minor In Veh",0,"Low"
"405",38,"Male","25 - 45","African-American",1,8,1,0,9,"Possession of Cocaine",1,"High"
"406",38,"Male","25 - 45","African-American",1,8,1,0,9,"Possession of Cocaine",1,"High"
"407",38,"Male","25 - 45","African-American",1,8,1,0,9,"Possession of Cocaine",1,"High"
"408",38,"Male","25 - 45","African-American",1,8,1,0,9,"Possession of Cocaine",1,"High"
"409",38,"Male","25 - 45","African-American",1,8,1,0,9,"Possession of Cocaine",1,"High"
"410",32,"Male","25 - 45","African-American",0,6,0,0,11,"Poss Pyrrolidinovalerophenone",1,"Medium"
"411",32,"Male","25 - 45","African-American",0,6,0,0,11,"Poss Pyrrolidinovalerophenone",1,"Medium"
"412",33,"Male","25 - 45","African-American",0,5,0,0,8,"Assault",1,"Medium"
"413",55,"Male","Greater than 45","African-American",0,8,0,0,4,"arrest case no charge",0,"High"
"414",55,"Male","Greater than 45","African-American",0,8,0,0,4,"arrest case no charge",0,"High"
"415",55,"Male","Greater than 45","African-American",0,8,0,0,4,"arrest case no charge",0,"High"
"416",31,"Female","25 - 45","African-American",0,3,0,0,0,"Possession of Oxycodone",1,"Low"
"417",31,"Female","25 - 45","African-American",0,3,0,0,0,"Possession of Oxycodone",1,"Low"
"418",31,"Female","25 - 45","African-American",0,3,0,0,0,"Possession of Oxycodone",1,"Low"
"419",33,"Female","25 - 45","African-American",0,9,0,0,7,"Possession of Cocaine",1,"High"
"420",33,"Female","25 - 45","African-American",0,9,0,0,7,"Possession of Cocaine",1,"High"
"421",33,"Female","25 - 45","African-American",0,9,0,0,7,"Possession of Cocaine",1,"High"
"422",27,"Male","25 - 45","African-American",0,9,0,0,2,"Tampering With Physical Evidence",1,"High"
"423",27,"Male","25 - 45","African-American",0,9,0,0,2,"Tampering With Physical Evidence",1,"High"
"424",27,"Male","25 - 45","African-American",0,9,0,0,2,"Tampering With Physical Evidence",1,"High"
"425",27,"Male","25 - 45","African-American",0,9,0,0,2,"Tampering With Physical Evidence",1,"High"
"426",52,"Male","Greater than 45","African-American",0,1,0,0,0,"Assault",0,"Low"
"427",20,"Female","Less than 25","African-American",0,6,0,0,0,"Grand Theft in the 3rd Degree",0,"Medium"
"428",26,"Female","25 - 45","Caucasian",0,6,0,0,0,"Fail To Obey Police Officer",0,"Medium"
"429",25,"Male","25 - 45","African-American",0,10,0,0,4,"Burglary Dwelling Occupied",0,"High"
"430",61,"Female","Greater than 45","African-American",0,1,0,0,1,"Solicit Purchase Cocaine",1,"Low"
"431",52,"Male","Greater than 45","Other",0,7,0,0,13,"Felony Petit Theft",1,"Medium"
"432",52,"Male","Greater than 45","Other",0,7,0,0,13,"Felony Petit Theft",1,"Medium"
"433",52,"Male","Greater than 45","Other",0,7,0,0,13,"Felony Petit Theft",1,"Medium"
"434",52,"Male","Greater than 45","Other",0,7,0,0,13,"Felony Petit Theft",1,"Medium"
"435",52,"Male","Greater than 45","Other",0,7,0,0,13,"Felony Petit Theft",1,"Medium"
"436",52,"Male","Greater than 45","Other",0,7,0,0,13,"Felony Petit Theft",1,"Medium"
"437",52,"Male","Greater than 45","Other",0,7,0,0,13,"Felony Petit Theft",1,"Medium"
"438",52,"Male","Greater than 45","Other",0,7,0,0,13,"Felony Petit Theft",1,"Medium"
"439",52,"Male","Greater than 45","Other",0,7,0,0,13,"Felony Petit Theft",1,"Medium"
"440",52,"Male","Greater than 45","Other",0,7,0,0,13,"Felony Petit Theft",1,"Medium"
"441",52,"Male","Greater than 45","Other",0,7,0,0,13,"Felony Petit Theft",1,"Medium"
"442",63,"Male","Greater than 45","Hispanic",0,1,0,0,1,"arrest case no charge",0,"Low"
"444",32,"Female","25 - 45","African-American",0,10,0,0,4,"arrest case no charge",1,"High"
"445",29,"Male","25 - 45","Hispanic",0,4,0,0,1,"Grand Theft in the 3rd Degree",0,"Low"
"446",46,"Female","Greater than 45","Other",0,2,0,0,1,"Grand Theft in the 1st Degree",0,"Low"
"447",26,"Female","25 - 45","African-American",0,4,0,0,2,"Driving Under The Influence",1,"Low"
"448",55,"Male","Greater than 45","African-American",0,1,0,0,3,"Battery",0,"Low"
"449",39,"Male","25 - 45","Caucasian",1,4,0,0,1,"",0,"Low"
"450",30,"Female","25 - 45","Caucasian",0,7,0,0,3,"Possession Of Carisoprodol",1,"Medium"
"451",30,"Female","25 - 45","Caucasian",0,7,0,0,3,"Possession Of Carisoprodol",1,"Medium"
"452",30,"Female","25 - 45","Caucasian",0,7,0,0,3,"Possession Of Carisoprodol",1,"Medium"
"453",30,"Male","25 - 45","African-American",0,7,0,0,1,"Burglary Conveyance Assault/Bat",0,"Medium"
"454",30,"Male","25 - 45","African-American",0,7,0,0,1,"Burglary Conveyance Assault/Bat",0,"Medium"
"455",48,"Male","Greater than 45","Caucasian",0,2,0,0,2,"Battery",0,"Low"
"456",33,"Male","25 - 45","Caucasian",0,1,0,0,0,"Felony Battery (Dom Strang)",0,"Low"
"457",22,"Male","Less than 25","African-American",0,2,0,0,1,"arrest case no charge",0,"Low"
"458",22,"Male","Less than 25","African-American",0,2,0,0,1,"arrest case no charge",0,"Low"
"459",46,"Male","Greater than 45","Caucasian",0,1,0,0,6,"Driving While License Revoked",1,"Low"
"460",46,"Male","Greater than 45","Caucasian",0,1,0,0,6,"Driving While License Revoked",1,"Low"
"461",41,"Male","25 - 45","Caucasian",0,10,0,0,5,"Felony Petit Theft",0,"High"
"462",49,"Female","Greater than 45","Caucasian",0,6,0,0,6,"Crim Use of Personal ID Info",0,"Medium"
"463",31,"Male","25 - 45","Caucasian",0,5,0,0,0,"Deliver 3,4 Methylenediox",0,"Medium"
"464",31,"Male","25 - 45","Caucasian",0,5,0,0,0,"Deliver 3,4 Methylenediox",0,"Medium"
"465",31,"Male","25 - 45","African-American",0,1,0,0,0,"Battery",0,"Low"
"466",25,"Male","25 - 45","African-American",0,2,0,0,1,"Battery",1,"Low"
"467",25,"Male","25 - 45","African-American",0,2,0,0,1,"Battery",1,"Low"
"468",31,"Male","25 - 45","African-American",0,3,0,0,3,"Burglary Dwelling Armed",0,"Low"
"469",21,"Female","Less than 25","African-American",0,6,0,0,0,"Battery",0,"Medium"
"470",23,"Male","Less than 25","Hispanic",0,3,0,0,0,"Poss3,4 Methylenedioxymethcath",0,"Low"
"471",32,"Female","25 - 45","African-American",0,7,0,0,5,"Aggravated Assault W/dead Weap",0,"Medium"
"472",52,"Male","Greater than 45","Hispanic",0,1,0,0,2,"Leave Acc/Attend Veh/More $50",0,"Low"
"473",52,"Male","Greater than 45","Hispanic",0,1,0,0,2,"Leave Acc/Attend Veh/More $50",0,"Low"
"474",62,"Male","Greater than 45","African-American",0,4,0,0,8,"Possession of Cocaine",0,"Low"
"475",30,"Male","25 - 45","African-American",0,6,0,0,2,"Battery",0,"Medium"
"476",30,"Male","25 - 45","African-American",0,6,0,0,2,"Battery",0,"Medium"
"477",37,"Female","25 - 45","Caucasian",0,10,0,0,6,"Possession of Cocaine",0,"High"
"478",37,"Female","25 - 45","Caucasian",0,10,0,0,6,"Possession of Cocaine",0,"High"
"479",55,"Male","Greater than 45","Caucasian",0,1,0,0,1,"Grand Theft in the 3rd Degree",0,"Low"
"480",31,"Male","25 - 45","Hispanic",0,9,0,0,8,"arrest case no charge",1,"High"
"481",31,"Male","25 - 45","Hispanic",0,9,0,0,8,"arrest case no charge",1,"High"
"482",31,"Male","25 - 45","Hispanic",0,9,0,0,8,"arrest case no charge",1,"High"
"483",28,"Male","25 - 45","African-American",0,6,0,0,6,"Resist/Obstruct W/O Violence",1,"Medium"
"484",54,"Male","Greater than 45","Hispanic",0,1,0,0,2,"Burglary Unoccupied Dwelling",0,"Low"
"485",58,"Male","Greater than 45","Hispanic",0,2,0,0,0,"Possession Of Heroin",0,"Low"
"486",58,"Male","Greater than 45","Hispanic",0,2,0,0,0,"Possession Of Heroin",0,"Low"
"487",78,"Male","Greater than 45","Caucasian",0,1,0,0,1,"Driving Under The Influence",1,"Low"
"488",56,"Male","Greater than 45","Caucasian",0,1,0,0,0,"Possession of Cocaine",0,"Low"
"489",21,"Male","Less than 25","Hispanic",0,10,0,0,1,"Possess Cannabis/20 Grams Or Less",0,"High"
"490",24,"Male","Less than 25","Other",0,2,0,0,0,"Burglary Unoccupied Dwelling",0,"Low"
"491",38,"Male","25 - 45","African-American",2,8,2,1,22,"Child Abuse",1,"High"
"492",38,"Male","25 - 45","African-American",2,8,2,1,22,"Child Abuse",1,"High"
"493",38,"Male","25 - 45","African-American",2,8,2,1,22,"Child Abuse",1,"High"
"494",39,"Male","25 - 45","African-American",0,5,0,0,3,"Poss Of Controlled Substance",0,"Medium"
"495",35,"Male","25 - 45","Caucasian",0,1,0,0,0,"Possession of Cocaine",0,"Low"
"496",22,"Male","Less than 25","African-American",0,5,0,0,1,"Pos Cannabis W/Intent Sel/Del",1,"Medium"
"499",47,"Male","Greater than 45","African-American",0,8,0,0,23,"Possess Cannabis/20 Grams Or Less",1,"High"
"500",47,"Male","Greater than 45","African-American",0,8,0,0,23,"Possess Cannabis/20 Grams Or Less",1,"High"
"501",47,"Male","Greater than 45","African-American",0,8,0,0,23,"Possess Cannabis/20 Grams Or Less",1,"High"
"502",47,"Male","Greater than 45","African-American",0,8,0,0,23,"Possess Cannabis/20 Grams Or Less",1,"High"
"503",47,"Male","Greater than 45","African-American",0,8,0,0,23,"Possess Cannabis/20 Grams Or Less",1,"High"
"504",47,"Male","Greater than 45","African-American",0,8,0,0,23,"Possess Cannabis/20 Grams Or Less",1,"High"
"505",23,"Male","Less than 25","African-American",0,2,0,0,0,"Battery",1,"Low"
"506",23,"Male","Less than 25","African-American",0,2,0,0,0,"Battery",1,"Low"
"507",57,"Male","Greater than 45","Hispanic",0,1,0,0,1,"Driving While License Revoked",0,"Low"
"508",38,"Female","25 - 45","Caucasian",0,5,0,0,2,"Possession of Cocaine",1,"Medium"
"509",38,"Female","25 - 45","Caucasian",0,5,0,0,2,"Possession of Cocaine",1,"Medium"
"510",38,"Female","25 - 45","Caucasian",0,5,0,0,2,"Possession of Cocaine",1,"Medium"
"511",38,"Female","25 - 45","Caucasian",0,5,0,0,2,"Possession of Cocaine",1,"Medium"
"512",38,"Female","25 - 45","Caucasian",0,5,0,0,2,"Possession of Cocaine",1,"Medium"
"513",66,"Male","Greater than 45","African-American",0,1,0,0,3,"Agg Battery Grt/Bod/Harm",1,"Low"
"514",45,"Male","Greater than 45","Caucasian",0,4,0,0,8,"Viol Injunct Domestic Violence",1,"Low"
